cell,run,concurrency,batch,operation,startNanos,durationNanos,success,decodedBytes,decodedSha256,threadName
B,B2,8,4,5,4894003363047,424542,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-41
B,B2,8,4,1,4894003267465,1052395,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-37
B,B2,8,4,7,4894003629253,726139,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-43
B,B2,8,4,4,4894004140961,777903,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-40
B,B2,8,5,0,4894005066417,296748,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-44
B,B2,8,5,2,4894005120373,284181,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-46
B,B2,8,5,1,4894005141256,406324,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-45
B,B2,8,5,3,4894005163558,414949,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-47
B,B2,8,5,4,4894005192874,548796,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-48
B,B2,8,5,5,4894005827674,298147,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-33
B,B2,8,5,6,4894005919974,279047,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-34
B,B2,8,5,7,4894005854536,568312,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-35
B,B2,8,6,0,4894006497356,289546,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-36
B,B2,8,6,1,4894006515457,286682,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-37
B,B2,8,6,2,4894006534082,304914,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-38
B,B2,8,6,5,4894006593774,272017,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-41
B,B2,8,6,6,4894006608866,277763,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-42
B,B2,8,6,3,4894006557643,379826,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-39
B,B2,8,6,4,4894006683439,361579,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-40
B,B2,8,6,7,4894006813390,267991,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-43
B,B2,8,7,0,4894007156972,254822,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-44
B,B2,8,7,5,4894007168976,267390,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-33
B,B2,8,7,3,4894007166867,280462,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-47
B,B2,8,7,7,4894007195353,277188,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-35
B,B2,8,7,4,4894007186821,322952,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-48
B,B2,8,7,6,4894007184257,350115,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-34
B,B2,8,7,2,4894007218920,422943,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-46
B,B2,8,7,1,4894007439040,270733,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-45
B,B2,8,8,2,4894007799382,281853,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-38
B,B2,8,8,1,4894007802707,319954,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-37
B,B2,8,8,3,4894007822891,305610,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-39
B,B2,8,8,4,4894007805185,338206,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-40
B,B2,8,8,5,4894007839930,345252,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-41
B,B2,8,8,0,4894007807686,445225,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-36
B,B2,8,8,6,4894007954876,330930,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-42
B,B2,8,8,7,4894007843204,511044,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-43
B,B2,8,9,2,4894008433552,254144,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-46
B,B2,8,9,6,4894008450169,267041,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-34
B,B2,8,9,4,4894008454814,276829,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-48
B,B2,8,9,7,4894008451245,283151,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-35
B,B2,8,9,0,4894008474711,300692,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-44
B,B2,8,9,5,4894008451017,359030,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-33
B,B2,8,9,3,4894008508397,375515,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-47
B,B2,8,9,1,4894008710774,270568,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-45
B,B2,8,10,3,4894009069715,269148,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-39
B,B2,8,10,1,4894009066004,281339,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-37
B,B2,8,10,4,4894009073425,276089,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-40
B,B2,8,10,2,4894009085043,278054,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-38
B,B2,8,10,5,4894009078610,294757,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-41
B,B2,8,10,0,4894009101537,281527,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-36
B,B2,8,10,7,4894009139522,456055,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-43
B,B2,8,10,6,4894009362530,300884,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-42
B,B2,8,11,3,4894009780395,262328,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-47
B,B2,8,11,2,4894009839448,299208,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-46
B,B2,8,11,5,4894009802863,337267,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-33
B,B2,8,11,7,4894009849679,294774,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-35
B,B2,8,11,0,4894009779366,455057,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-44
B,B2,8,11,6,4894009920990,406783,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-34
B,B2,8,11,1,4894009779040,550659,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-45
B,B2,8,11,4,4894010160234,358405,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-48
B,B2,8,12,1,4894010620382,289878,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-37
B,B2,8,12,2,4894010628570,290624,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-38
B,B2,8,12,3,4894010640750,279499,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-39
B,B2,8,12,4,4894010684079,292890,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-40
B,B2,8,12,5,4894010706068,287969,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-41
B,B2,8,12,6,4894010779433,405528,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-42
B,B2,8,12,0,4894010957343,319293,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-36
B,B2,8,12,7,4894011008700,295343,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-43
B,B2,8,13,1,4894011400507,267742,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-45
B,B2,8,13,7,4894011415763,274074,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-35
B,B2,8,13,2,4894011415483,288587,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-46
B,B2,8,13,5,4894011437792,287367,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-33
B,B2,8,13,6,4894011434641,317304,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-34
B,B2,8,13,4,4894011695613,266633,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-48
B,B2,8,13,0,4894011394692,582595,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-44
B,B2,8,13,3,4894011729586,333715,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-47
A,A2,1,4,0,4894014568699,284055,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,1,5,0,4894014910373,361542,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,1,6,0,4894015359159,274169,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,1,7,0,4894015711818,286089,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,1,8,0,4894016133241,292305,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,1,9,0,4894016498622,293848,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,1,10,0,4894016902486,280605,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,1,11,0,4894017291754,352962,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,1,12,0,4894017741333,288060,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,1,13,0,4894018116027,286476,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,2,4,0,4894019780527,290377,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,2,4,1,4894019800024,300854,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,2,5,0,4894020178590,290902,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,2,5,1,4894020181514,331979,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,2,6,0,4894020598090,288099,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,2,6,1,4894020606391,307209,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,2,7,0,4894020984240,10915696,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,2,7,1,4894020992891,10949154,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,2,8,0,4894032175526,289859,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,2,8,1,4894032172334,310818,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,2,9,1,4894032602053,276090,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A2,2,9,0,4894032583089,313351,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A2,2,10,0,4894033026282,362440,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A2,2,10,1,4894033061011,385746,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A2,2,11,1,4894033612790,312292,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A2,2,11,0,4894033603995,324442,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A2,2,12,1,4894034041838,271993,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,2,12,0,4894034031755,303999,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,2,13,0,4894034477850,271298,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,2,13,1,4894034484291,289052,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,4,4,0,4894036225536,267217,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,4,4,1,4894036230207,281136,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,4,4,2,4894036247868,275797,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,4,4,3,4894036246475,302530,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,4,5,0,4894036616389,256511,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,4,5,1,4894036629649,264753,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,4,5,3,4894036638133,289808,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,4,5,2,4894036650035,315168,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,4,6,3,4894037047786,277916,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A2,4,6,2,4894037087310,273574,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A2,4,6,1,4894037103976,317351,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,4,6,0,4894037176971,299376,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,4,7,0,4894037560772,283677,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A2,4,7,2,4894037561765,288508,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A2,4,7,1,4894037572494,291545,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A2,4,7,3,4894037598087,308898,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A2,4,8,0,4894037980976,272232,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,4,8,2,4894037990893,276852,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,4,8,1,4894037996809,356111,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,4,8,3,4894038003762,433154,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,4,9,0,4894038524297,266923,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,4,9,3,4894038539342,273299,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,4,9,1,4894038538972,331563,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,4,9,2,4894038711333,333807,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,4,10,2,4894039133780,277538,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A2,4,10,3,4894039135579,279239,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A2,4,10,1,4894039138080,293599,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,4,10,0,4894039139284,296970,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,4,11,1,4894039598237,276616,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A2,4,11,3,4894039595612,287864,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A2,4,11,2,4894039609656,295411,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A2,4,11,0,4894039582170,332225,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A2,4,12,2,4894040036939,275193,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,4,12,0,4894039992367,324254,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,4,12,3,4894040082126,281910,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,4,12,1,4894040093123,283924,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,4,13,0,4894040465777,283487,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,4,13,3,4894040472413,280108,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,4,13,2,4894040471631,283671,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,4,13,1,4894040493102,286459,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,8,4,6,4894042933693,257665,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,8,4,4,4894042925091,266538,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,8,4,5,4894042948843,291899,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,8,4,3,4894042956796,285400,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,8,4,1,4894042974102,362850,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,8,4,0,4894043108136,285392,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,8,4,2,4894043212718,273973,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,8,4,7,4894043108384,412832,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,8,5,3,4894043603985,269454,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A2,8,5,2,4894043608648,270983,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A2,8,5,6,4894043612304,282825,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A2,8,5,1,4894043615465,282129,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,8,5,0,4894043625477,288225,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,8,5,4,4894043619320,310459,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A2,8,5,5,4894043901144,324416,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A2,8,5,7,4894043900679,363941,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A2,8,6,0,4894044360212,276472,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,8,6,5,4894044379472,300003,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,8,6,3,4894044382074,303036,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,8,6,2,4894044375240,314723,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,8,6,1,4894044371492,313785,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,8,6,6,4894044358557,431836,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,8,6,4,4894044512882,283175,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,8,6,7,4894044701770,266702,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,8,7,4,4894045101293,257988,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A2,8,7,2,4894045118570,270341,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A2,8,7,6,4894045163025,268947,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A2,8,7,5,4894045149653,297071,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A2,8,7,1,4894045116792,408989,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,8,7,7,4894045144973,557082,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A2,8,7,3,4894045100647,648537,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A2,8,7,0,4894045546338,339213,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,8,8,0,4894046029653,261519,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,8,8,2,4894046049954,264985,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,8,8,3,4894046057517,306147,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,8,8,1,4894046068882,352888,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,8,8,4,4894046061860,366055,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,8,8,5,4894046188228,317320,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,8,8,6,4894046214822,366376,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,8,8,7,4894046320164,271049,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,8,9,3,4894046784809,4031201,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A2,8,9,1,4894046736126,4092114,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,8,9,6,4894046737643,4106719,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A2,8,9,7,4894050578833,304013,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
